Node,Betweenness Centrality
1349,2228.2419181036084
1350,0
1351,287.3734074050984
1352,13.353612211648585
1353,661.8196167589756
1354,1292.5984416513563
1355,1697.6124434061605
1356,854.9419971858398
1357,654.3766068304128
1358,1305.6281414330597
1359,585.0020632117609
1360,428.17498063218153
1361,33.72714190274566
1362,702.7180419
1363,7.240202441609657
1364,2.9867785515389373
1365,1637.610169831019
1366,19.074081326919096
1367,1694.4893643757812
1368,1284.5933840962566
1369,2286.720491
1370,227.5177876941149
1371,449.0568253163216
1372,484.22711741721184
1373,1039.8568465978192
1374,1088.2391250314326
1375,159.65333950432495
1376,1.7009615200233252
1377,96.10401589
1378,155.39817687269556
1379,1135.1700622054877
1380,319.7112696609554
1381,533.2356020897836
1382,768.6825752481031
1383,1803.0561083624818
1384,441.7647972958968
1385,1171.1814836474787
1386,106.2012340738035
1387,207.02408468957086
1388,3483.8117734222783
1389,8.293148166935518
1390,488.87830612787087
1391,247.32250486577567
1392,385.25996532682683
1393,1007.3270099911393
1394,1093.1596366445262
1395,2.2990874281118834
1396,1162.0824310815594
1397,148.66520849898268
1398,935.4890885217153
1399,79.36619669782476
1400,5234.476928039977
1401,857.4255568812337
1402,1197.4138933208008
1403,1373.1907300303749
1404,32.64150683225059
1405,888.0812939032097
1406,703.0964727034698
1407,2760.4503801922233
1408,43.170724717935535
1409,37.87309784550672
1410,3704.4967904591254
1411,187.18240175294176
1412,1190.7423166299736
1413,10.958107160640933
1414,721.6808045270383
1415,90.76375927726373
1416,4.539174787944487
1417,65.00950733304501
1418,659.1509783855632
1419,122.91832094066827
1420,2867.5459885512278
1421,785.7382576228997
1422,13.907515747553038
1423,786.5014402
1424,1211.9965395409613
1425,225.5424524305334
1426,508.13386931312607
1427,453.2033619082095
1428,136.46355236962535
1429,446.1740259276902
1430,442.86758999117126
1431,1715.702693450671
1432,2659.008302
1433,1167.1460871010445
1434,2177.5566393032814
1435,132.16969625419802
1436,150.09319194899686
1437,1547.132571878799
1438,4132.900413585322
1439,1303.8205510491143
1440,2080.285020716846
1441,587.6219180148123
1442,95.40033962425437
1443,196.5659859241642
1444,397.4173080702924
1445,1122.8447506356235
1446,667.6141228201352
1447,72.55888276167575
1448,185.82790710901074
1449,458.75745870034314
1450,436.6042762450923
1451,2601.1216300027413
1452,1560.8470009206787
1453,165.6492979220428
1454,200.89122656094318
1455,1137.3053056194942
1456,415.0130827475287
1457,67.71395958780985
1458,1125.5386438153644
1459,600.1412486359204
1460,697.6976904975713
1461,220.78717092529425
1462,9.565766559493548
1463,1292.1919915794626
1464,1674.2478854184285
1465,903.6122311775182
1466,315.89876276599995
1467,953.7945827805202
1468,13.92249163949524
1469,169.40027705414312
1470,1967.405554727799
1471,809.0213378
1472,373.7359248267856
1473,997.9058500104182
1474,904.9124692103416
1475,1036.5220576325664
1476,1030.897986332201
1477,250.5724626399634
1478,541.5334284927409
1479,123.51836465935533
1480,68.81593147155967
1481,1644.2674863797336
1482,3064.7690830050065
1483,17.362386879199605
1484,231.1164183963158
1485,6.816033355702138
1486,779.9528558998345
1487,6.315127267916082
1488,5.098586829
1489,13.032722971138895
1490,2018.056355118684
1491,393.39517404392217
1492,40.539345550074444
1493,1400.4087663278883
1494,1003.6961803462037
1495,74.58315162180817
1496,622.8995924
1497,250.10435612075042
1498,5.905116072758054
1499,505.8915029865867
1500,800.7799618239437
1501,161.75160277796223
1502,71.01113377731981
1503,25.592348500124434
1504,98.20482502028646
1505,669.5442235657541
1506,499.7116515136269
1507,620.7221505250575
1508,1.496959215538945
1509,2428.0042003351778
1510,15.909960893077203
1511,2.043375569
1512,916.6948878361279
1513,0.9586860522488264
1514,214.3400987429859
1515,955.5994198138958
1516,549.1204165909257
1517,304.1249755104382
1518,1243.189476
1519,598.1660902263621
1520,814.4411319906565
1521,909.4017608
1522,2002.4556044979358
1523,1455.5814369858936
1524,4912.094112653866
1525,1.3507641076323402
1526,23.471624280018343
1527,734.1540593895833
1528,3053.4328095384685
1529,989.2254885725905
1530,1020.4222699079547
1531,1804.3792405038282
1532,686.1597
1533,2104.1757799131683
1534,3402.389341167254
1535,1645.7187956281184
1536,27.252462412272635
1537,1360.3194424322694
1538,326.4872303298164
1539,0.013759602833237038
1540,2887.733570890644
1541,311.1538495
1542,345.0873736514776
1543,795.1546540643149
1544,1034.8604347697483
1545,16.085921335024306
1546,986.1927419538562
1547,430.6873428934163
1548,96.03748216581491
1549,955.2428934027724
1550,164.9089930976209
1551,13.246097099956184
1552,4.199628152085306
1553,30.652148584091726
1554,131.33865974459468
1555,3611.842851566905
1556,1744.133801594687
1557,184.1612555854094
1558,8.175709915237167
1559,315.71741106837203
1560,143.79525694071353
1561,2902.5198242472766
1562,25.159097681414757
1563,72.85483406615266
1564,2292.635925808542
1565,776.7499373764414
1566,467.20937762397386
1567,5316.545256708881
1568,57.97741034685336
1569,1613.3819237344135
1570,51.17934861893282
1571,1032.1840072242076
1572,98.37980367577526
1573,1566.8025717824232
1574,1329.7304799048488
1575,113.11791910927211
1576,222.94401678719817
1577,239.0641543825591
1578,23.733083388974777
1579,303.02674976839126
1580,677.4680748993726
1581,727.9464543492188
1582,9107.995463468098
1583,546.5763192825879
1584,1680.6462697511136
1585,1.4737514475051081
1586,43.45278414
1587,3206.7123556374863
1588,910.4911935522684
1589,4115.989833
1590,109.42852788962584
1591,32.33612370078811
1592,5505.652752997375
1593,1678.2587347723504
1594,795.9296245943401
1595,20.101200714977857
1596,338.6319158652301
1597,5.973648482980877
1598,29.400912781156634
1599,320.48983520902624
1600,933.3019682389752
1601,1.2055754354217276
1602,1644.2456809207167
1603,2971.3286699185883
1604,266.3476071270973
1605,48.20353456664955
1606,278.2362635823569
1607,1038.9392676471105
1608,0.011299435028248588
1609,397.9504853747591
1610,623.8279318472402
1611,3305.420966632202
1612,4169.943922978959
1613,33.87988698
1614,397.9504853747591
1615,1976.083574250561
1616,49.37864383499166
1617,61.78695690516124
1618,244.43508735293656
1619,1594.4873518035215
1620,156.04828815769412
1621,645.5767170786925
1622,52.74151823297955
1623,14.857734918410632
1624,1593.2248007532285
1625,161.35485005775368
1626,832.3245266918706
1627,311.60948308718355
1628,371.5163012
1629,1.589348327532726
1630,530.7940699976117
1631,0.6597036641165099
1632,138.87648986993204
1633,1717.3371373689158
1634,1007.6722259510459
1635,291.84397388476947
1636,2739.222932189087
1637,313.5514989433264
1638,339.88365645226094
1639,0.076930304
1640,944.1825887202559
1641,2663.947176
1642,54.429336881430686
1643,1405.29959
1644,12316.696725680855
1645,21061.490479615884
1646,145.91046614478665
1647,2265.8687666528135
1648,182.64547466347233
1649,3438.798772823231
1650,163.80850176293748
1651,405.34855913062415
1652,1472.0519146679017
1653,1535.8849332777565
1654,11.770644835518137
1655,489.0801568671896
1656,282.5522842
1657,133.1647367095558
1658,477.5765072376789
1659,99.94478310123029
1660,2676.158005030775
1661,1590.629965044943
1662,160.19562236030438
1663,8.676839842988043
1664,259.64140914627757
1665,1411.4668207346213
1666,272.5555695397016
1667,5302.483962638057
1668,18.244261533138577
1669,107.65192075567691
1670,853.5867966417762
1671,245.2255081609602
1672,1575.2999326579736
1673,1368.4282371097545
1674,133.35775268166464
1675,72.94174348271419
1676,686.9116907082432
1677,751.9283167556706
1678,5660.893143628254
1679,3012.729316141002
1680,936.0717857468178
1681,15.44816314705341
1682,2281.779438164782
1683,288.04601663888707
1684,751.3122673492703
1685,7.771428007632469
1686,266.36071507830155
1687,434.83530154277065
1688,473.86591180849206
1689,9.744771801165816
1690,253.45594991066176
1691,4.947244632278627
1692,6.551012594499748
1693,333.017686
1694,958.8202273529462
1695,481.84637480986834
1696,125.77748197027451
1697,133.54243513213515
1698,337.61345355144744
1699,1008.6657242201214
1700,241.38331314676643
1701,455.2298523099366
1702,339.03393610614273
1703,597.3525265557543
1704,145.61203345682446
1705,0.6422241959457801
1706,53.078893883881534
1707,2080.5329901243563
1708,3850.5235873115776
1709,15.50229675124981
1710,36.580333441994604
1711,162.07820046168965
1712,635.3253622827111
1713,1884.1372766341356
1714,279.9602453699405
1715,1035.744168720527
1716,168.88488881417027
1717,485.7188493937409
1718,145.7515069344779
1719,10.203111953496139
1720,592.1937580808134
1721,14.138170760620833
1722,419.23019776307603
1723,1261.6880566435568
1724,132.04308695348973
1725,0.4761414985361234
1726,1638.7577461305539
1727,9.613048471586138
1728,321.0365645342994
1729,811.1718011767357
1730,889.8766061040001
1731,1669.4504598764129
1732,2596.687326526955
1733,554.3537411
1734,3599.5484702323356
1735,356.7515062444113
1736,1078.4149199981466
1737,156.3848046
1738,2.7437391592074922
1739,3036.114818098194
1740,886.0981639837432
1741,3025.191180901028
1742,1579.5218499495577
1743,207.05729945481738
1744,898.2241003780351
1745,2062.6823918038785
1746,77.32209289710141
1747,102.91324100791529
1748,750.5133043038159
1749,144.87759496285418
1750,140.36551934047404
1751,96.58910830967085
1752,291.92484358765716
1753,1398.4520817918878
1754,236.75760976863612
1755,475.55479977776156
1756,2483.7868060632154
1757,3.583391603646843
1758,912.3520032745556
1759,1.133458876771349
1760,772.2358468131238
1761,61.58861682479727
1762,1236.0389011360116
1763,745.5922995523686
1764,140.29238608832011
1765,0.071340814
1766,0.077280859
1767,13.42607025037083
1768,2338.1276402347894
1769,0
1770,2.2513634187759433
1771,8429.542247
1772,280.1392001838566
1773,10383.451949663458
1774,4342.741310376211
1775,1876.6613661609438
1776,15452.457291599687
1777,2660.049306154825
1778,707.7705416902992
1779,165.04897520168228
1780,135.69985653964883
1781,669.7026768
1782,2443.010816432178
1783,4684.2707395448415
1784,632.4244194073168
1785,532.9444156337637
1786,134.21577795076314
1787,6131.680681019248
1788,190.88020579836322
1789,4095.5958286794475
1790,1509.659895598384
1791,417.5916824414214
1792,3.699904880525358
1793,2512.842310874391
1794,44.88423843599337
1795,946.4275108407725
1796,347.0322056
1797,17.23182574963799
1798,137.8288664124278
1799,3685.7232419157926
1800,279.0575611131177
1801,0.28809048653258096
1802,1188.506660683506
1803,3129.7229435676077
1804,10453.966895075735
1805,1561.3205998614046
1806,567.626525
1807,8600.734056317324
1808,4223.210768586245
1809,5681.380854432518
1810,2144.6119080473995
1811,84.11356678430941
1812,9833.214499224134
1813,0.020004501
1814,2354.8266402939257
1815,735.5549157892101
1816,2159.1949045386523
1817,177.95957937563372
1818,2837.8594994840537
1819,96.02394004442112
1820,6666.999683652208
1821,2716.1680589668717
1822,19.922207277940498
1823,1338.0490143279371
1824,557.6942312
1825,18351.78679205092
1826,11221.55609285709
1827,1037.6270184388286
1828,94.64741725790357
1829,748.4269689262431
1830,11769.917974654089
1831,5479.888582434608
1832,867.2162734825173
1833,3429.375656
1834,8557.083141096567
1835,8984.817889
1836,2575.951829889267
1837,432.8839804319212
1838,41312.109544414154
1839,107.12266555987976
1840,1243.1514020020932
1841,110.68540831853181
1842,8880.556910119405
1843,7619.675764607441
1844,25869.06177732122
1845,11877.659323284814
1846,9060.814572675681
1847,22709.715251750455
1848,11139.61666196923
1849,98.0835875
1850,441.8344428611983
1851,26124.32178384724
1852,13735.538871360386
1853,4299.920201898362
1854,1316.6251742425036
1855,1963.3250231153322
1856,8490.799171994751
1857,5412.580286521615
1858,20147.27015420823
1859,28134.351218647498
1860,4098.625315769465
1861,13218.487201839911
1862,932.6133641451896
1863,5708.191045718642
1864,7786.193843958769
1865,22449.556705385265
1866,6481.368931334359
1867,943.4838056140595
1868,1780.904686107711
1869,6969.082582159897
1870,407.33020028494184
1871,3707.0228505513846
1872,7936.791974715362
1873,656.9805335027162
1874,4753.0612551505965
1875,4015.2017793585605
1876,387.0912527753654
1877,16606.047514704154
1878,9734.181631896872
1879,8741.998495132053
1880,876.4377730471026
1881,19589.86734132756
1882,11517.976798730657
1883,12596.151713882165
1884,4023.2084137944876
1885,19464.235457967912
1886,1546.4747964717812
1887,997.1159390758038
1888,43.434686996947285
1889,2881.7896432612656
1890,6170.681801176983
1891,1013.7478517545303
1892,2671.220679977696
1893,30559.06396584049
1894,10641.012689251098
1895,1076.6835335081275
1896,158.39170572277268
1897,2441.289768271928
1898,1710.965545129648
1899,2556.1005822817715
1900,9180.596810019639
1901,16506.78917877519
1902,12450.065829230525
1903,111.08267060399221
1904,32477.71634325816
1905,137.80639934090505
1906,405.44714611188203
1907,4020.4064588804586
1908,3048.402136096966
1909,2876.77445
1910,425.6598755576514
1911,5294.669214695854
1912,19554.525345372407
1913,17796.892950041463
1914,50304.47113828503
1915,5532.861508373766
1916,7026.895220937668
1917,20002.465358600435
1918,7165.231340649309
1919,3290.180052137889
1920,106.51473759348684
1921,7651.659187181543
1922,49.01960813058242
1923,2055.356670287089
1924,412.8272562955388
1925,14399.966468855197
1926,235.4602903
1927,5570.680202339082
1928,434.70995264823745
1929,9710.768387182301
1930,7259.355557096194
1931,1051.838499
1932,528.4463773240599
1933,1568.8028936533285
1934,174.24479669332422
1935,17.342797914696046
1936,165.96742359194099
1937,30.10054614611461
1938,9.763678604642386
1939,22.700129224313315
1940,469.2155503714467
1941,65.27681483071706
1942,31.788363309655367
