,aweme_id,cid,create_time,user.uid,user.nickname,text,reply_comment_total
10,7298743484788280606,7298795654850937602,2023-11-07,6988270739016532998,Hr_a1m2a3,free Palestine 🇵🇸,0
11,7298743484788280606,7299220779388060421,2023-11-08,7019645686502474757,Omar koba Leigh,That is Hamas not Israel attacking,0
12,7298743484788280606,7298929314563982087,2023-11-08,6989189637857182725,nms928,"God doesn't bless tyrants: He make them live in fear, terror and deceit",0
13,7298743484788280606,7298852904684258049,2023-11-07,7057418040727569414,justaverage3,god curse israhell,0
14,7298743484788280606,7298806899595412230,2023-11-07,7229617231612216326,FIGHTER 1891,🇵🇸✌️🇵🇸✌️🇵🇸✌️🇵🇸✌️🇵🇸✌️,0
15,7298743484788280606,7299072374995993345,2023-11-08,6869695719923991553,mhdnrhakimi,Palestine will win,0
16,7298743484788280606,7299071703253320466,2023-11-08,6928330494137418754,Afiyhirdina,🇵🇸🇵🇸,0
17,7298743484788280606,7298878857205465887,2023-11-08,6794473103109784581,Abe Zaghmoury,God dam Israel 🇵🇸🇵🇸🇵🇸,0
18,7298743484788280606,7298828827281965831,2023-11-07,6702476236957090821,hello,Palestine is the Right People the honor of the land so dont cover the reality and leave the land because hetlar they no what' they did,0
19,7298743484788280606,7298811171129328385,2023-11-07,6810523981561988102,A.S.H,🚾🚽🧻,0
20,7298743484788280606,7298805518369768200,2023-11-07,7091739434043819013,B.A.T swimming academy,Im sorry its 😂,0
21,7298743484788280606,7298795716833886984,2023-11-07,7073457478327321605,Tarhan Gayanandang,💪💪💪💪💪💪🤲🤲🤲🤲🤲🤲,0
22,7298743484788280606,7298794748771795713,2023-11-07,6908496928461652998,رجلٌ من أقصى المدينة,ابطال فلسطين,0
23,7298743484788280606,7298790004569817857,2023-11-07,6747961314138539014,user3699875245813,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0
24,7298743484788280606,7298785834878616327,2023-11-07,6701080756347634694,E&B,🇸🇦🇸🇦🇸🇦,0
0,7289530217738194222,7289633744599925510,2023-10-14,6846353749998683138,แสงล้าคำใส( Puu puu Narak),please understand one God one family in the world thanks q pray for palestinian people,13
1,7289530217738194222,7299593288784790279,2023-11-09,186196803803926528,Orly,God please 🙏 keep them safe,4
2,7289530217738194222,7299611815263798024,2023-11-09,7222089152987939841,🤍The optimist🤍,🇵🇸🇵🇸🇵🇸free for palestine,0
3,7289530217738194222,7289769093120115457,2023-10-14,7008155109151261698,osaidko,Free Palestine 🇵🇸,0
4,7289530217738194222,7292451514306921218,2023-10-21,6765943551835522054,Omer Mishali,I invite you to enter Yosef Haddad's page - where you will hear the whole truth about the conflict with these terrorists - Hamas,0
5,7289530217738194222,7290510251051565831,2023-10-16,7015268411057161222,Dr Sura Alkubaisi,israel going to civilians homes and killing them and claiming it's hamas,0
6,7289530217738194222,7290439029387608839,2023-10-16,7032681884552823809,jualmhgedkp,"◢🇵🇸◣    🤲    ◢🇵🇸◣
🇵🇸FREE◣ ◢FREE🇵🇸
◥🇵🇸 𝗣𝗮𝗹𝗲𝘀𝘁𝗶𝗻𝗲 🇵🇸◤
    ◥🇲🇾🇲🇨🇲🇨🇲🇾◤
        ◥🇵🇸 🇵🇸◤
free Palestine.",0
7,7289530217738194222,7290605235180176161,2023-10-16,7273975995224458273,King🗿💪,"Western Media when Zionist terrorists oppressing Palestinians for 70+ years: we support Israel 🤓
Hamas terrorists when they attack:911 terrorists🤬",0
8,7289530217738194222,7290549043758482208,2023-10-16,7145955177051456517,Robert Green,Hamas = Mossad = Isreal,0
9,7289530217738194222,7291626953714352897,2023-10-19,7041417790717658118,ألا بذكر الله تطمئن القلوب,I stand with Palestine,0
10,7289530217738194222,7303218081471922950,2023-11-19,7212203841809794054,Ali Shee Maka Sizi,3ven the hostages corpses cannot be found I stand with Palestine.,0
11,7289530217738194222,7300654052379149062,2023-11-12,6568441192802779138,Budi,"In the October 7th incident, the perpetrator turned out to be Israel itself, shooting at concertgoers with Apaches, Hamas was slandered, the terrorist",0
12,7289530217738194222,7294212192945505026,2023-10-26,6919316968885879809,Yjcarol,"people are so confused. Hamas is Hamas , Palestine is Palestine. Hamas is to blame",0
13,7289530217738194222,7289531642527318827,2023-10-13,6548230989922795530,David 🍉,Free Palestine 🇵🇸,0
14,7289530217738194222,7300586815630590721,2023-11-12,7023576729713837057,anak Razak,gaza is Palestine bot isreal babi,0
15,7289530217738194222,7293171441661444872,2023-10-23,6689359237405230086,עמית ריחן,HAMAS IS ISIS. free the hostages! 🇮🇱🇮🇱🇮🇱 Israel will win🇮🇱.,0
16,7289530217738194222,7291587440082715398,2023-10-19,6789322904225203205,Woodstock78,Only way Palestine will be free is when Hamas is destroyed and renounced by the Palastine people who voted them into power in 2006,0
17,7289530217738194222,7295707708966126341,2023-10-30,7215290622827381765,nik nejm,💩💩💩💩🇮🇱💩💩💩💩Fuck zion teroriste fuck Izrael death to Izrael free Palestine,0
18,7289530217738194222,7294347100120482568,2023-10-26,7205082038277276673,laurayly,Free hostages from Palestine.,0
19,7289530217738194222,7293609281777107717,2023-10-24,6842813352772944902,Horselover,Free Palestine 🇵🇸 Media has lost credibility no one watches your BS,0
20,7289530217738194222,7290195839379768066,2023-10-15,7137674418969510913,ayujellyhouse 😊,Palestine lands belong to muslim 💯‼️Israel laknatullah is terrorist ‼️,0
21,7289530217738194222,7295268892850815749,2023-10-29,7137130695184729090,JUST SNIFFER,from river to the sea FREE PALESTINE🇵🇸🇵🇸🇵🇸,0
22,7289530217738194222,7290553478744425249,2023-10-16,6958553068830245893,marwan25_1,"Zionism, reporter for the British media, what you do you think they will show you free Palestine 🇵🇸 ✌️🇵🇸✌️🇵🇸✌️🇵🇸",0
23,7289530217738194222,7303341271630791430,2023-11-20,7125669218142651394,boss genk,FREE PALESTINE,0
24,7289530217738194222,7293823475059311367,2023-10-25,6937036316514141186,Israa Saad585,From the river to the sea Palestine will be free 🇵🇸🇵🇸🇵🇸,0
25,7289530217738194222,7291004098580267781,2023-10-17,6858550918414271494,Maryouma,لة✨:SAVE PALESTINE! PRAY FOR PALESTINE!☝️THE BANGSAMORO PEOPLE🇵🇭WE STAND WITH THE PALESTINE! 🇵🇸✊,0
26,7289530217738194222,7294367958095479585,2023-10-26,6901360162906194949,Saf Sprinkles,Long live Palestine 🇵🇸 Long live Palestine 🇵🇸 Long live Palestine 🇵🇸 Long live Palestine 🇵🇸,0
27,7289530217738194222,7291208448279511826,2023-10-18,6896256908304040961,goldalphard,FREE PALESTINE 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❣️❣️❣️❣️❣️❣️❣️❣️❣️STOP THE GENOCIDE!!!,0
28,7289530217738194222,7291954114132148993,2023-10-20,7172400992746800130,AMMN_official,palestine 🇵🇸 will be free,0
0,7298577883709132040,7298683643555775234,2023-11-07,6919657502413980673,irsyad.r,".. Its very sad to say this, its our own government who are afraid to let the people voices to be heard",32
1,7298577883709132040,7298793007205483265,2023-11-07,7147289739379819521,MrBrownie,"They supported colourful flag but not Palestine. SHAME ON THOSE, WHO CAME OUT WITH THIS RULES‼️",33
2,7298577883709132040,7298878005362115330,2023-11-08,6999486097852646402,emirulakbar94,"It's funny how those in positions of power - people who are ""supposedly"" highly educated - are so afraid of a show of solidarity 🤌",26
3,7298577883709132040,7299465895070581511,2023-11-09,7069789364764066817,Fabian Pinto169,Prince William visited the Jewels recently and lots of UK flags being waved. May we know if any flag bearer being fined or jailed??🤔,10
4,7298577883709132040,7298732013094355714,2023-11-07,6609248479746441218,🍗 🦇,wow all these comments coming from ignorant singaporeans lmao,5
5,7298577883709132040,7298729248758678274,2023-11-07,7212500235590353922,Millionairegonecrazy,it is time to stand!,16
6,7298577883709132040,7298708658471420674,2023-11-07,6759293948504638466,Jacky,summon only for investigation. no fine or anything what.,19
7,7298577883709132040,7298969860859609874,2023-11-08,6992894833744806914,GOAB,"sham rahman, u earn my respect. u do what not many of those who stand up for palestine dare to do! #lonewolf🐺",0
8,7298577883709132040,7299028550231917313,2023-11-08,6987357504255296514,ctMish,Y cannot ah… what crime is that?,10
9,7298577883709132040,7299232854578643713,2023-11-08,79777580375031808,Pau,Big respect to sham Rahman!,0
10,7298577883709132040,7298923990768534280,2023-11-08,6986641284283302914,Ryn Aveiro 🇵🇸,Salute you bro for your bravery.,0
11,7298577883709132040,7298994671093924610,2023-11-08,7216542332816131073,🇵🇸Queen JL🇮🇩,respect you sir 👍🥰,0
12,7298577883709132040,7299095461343396626,2023-11-08,299188154601811968,❤️😍AnnaLiana😍❤️,i dont understand why cant has we know palestine need us probably we cant be there but by showing our care n concern why not.,0
13,7298577883709132040,7299113850036372226,2023-11-08,6964386104393909250,Jahhhhh,You earn my respect 🫡,0
14,7298577883709132040,7299679892442006274,2023-11-10,6798769936929768450,Suriani Sedik Suh,#shamrahman respect you bro.. we own out heart don’t let anything beside Allah to control it.,0
15,7298577883709132040,7299267781224071937,2023-11-09,7013550099679560706,SG utama,that why one party government citizens had to silent next time vote wisely,0
16,7298577883709132040,7299622385136681730,2023-11-10,7059743025076896769,rtnsr812♡♐🇸🇬,OMG why like that😳,0
17,7298577883709132040,7299362369749861128,2023-11-09,6858856176471507969,kopitiam,"It only makes him more unhappy, explain to him...",0
18,7298577883709132040,7299065040266953474,2023-11-08,6852863859762562054,Mike,wah cannot believe this..,0
19,7298577883709132040,7302927006465917698,2023-11-18,6967152948116292610,tommazli,allah huakbar we Singaporean side all human kid and elder amin,0
20,7298577883709132040,7298683992206770946,2023-11-07,6919657502413980673,irsyad.r,does 6 months jail and $500 worth for what is the truth,46
21,7298577883709132040,7300054613368783634,2023-11-11,6757455764556350465,Eshawn Togh,It must be fair. When One Championship fights held in sg stadium a lot of athletes display flag coz they are proud of what they are rep country from.,0
22,7298577883709132040,7300106568414446354,2023-11-11,7195541287003997185,Rant It Out (RIT),Why don’t try? Just because the rules say so? What if it is right and the rules are wrong?,0
23,7298577883709132040,7299386633454207745,2023-11-09,6638893520794271746,user4558778090568,Deport. Don’t disturb the peace.,0
24,7298577883709132040,7300014217976365831,2023-11-11,6716301965679559682,Aquarius ♒ girl,Proud of you Brother 👏 💛 ❤,0
25,7298577883709132040,7299598331406762784,2023-11-09,7243795528838874138,Sudo,"with words, it is so divisive already.",0
26,7298577883709132040,7299745660440855298,2023-11-10,6700480100028744705,hadinata.widya,whatt ???,0
27,7298577883709132040,7299375196786459393,2023-11-09,6856321820585739265,bintang di surga ⭐🕋🧕,"life is short journey
hasbunallah wanikmal wakil",0
28,7298577883709132040,7298885308757902082,2023-11-08,214161275801673728,yami_sukehiro220,TQ my man U are di real cam,0
29,7298577883709132040,7299999248677749522,2023-11-11,6951403899517666306,ヮヷド,hasbunallah wani'malwakil ni'malmaula wani'mannasir 🥺,0
0,7287990841069849902,7288044725011645189,2023-10-09,7212093627714159622,Paul Egbunu,I am busy praying for my country Nigeria ooo. let me face my own problem.,13
1,7287990841069849902,7288385276027142954,2023-10-10,7240284763603682350,cathy,🙏🙏🙏🙏amen pastor...prayers for Israel 🇮🇱 🙏,2
2,7287990841069849902,7288018888398373637,2023-10-09,7056108387465708550,user5927569716246,Amen and may God bless us all inJesus name.,2
3,7287990841069849902,7288396541869884166,2023-10-10,7233097977665192965,libbie_ kyk_ net👀,we in south africa have prayer groups praying for Israel.,3
4,7287990841069849902,7288143081596994310,2023-10-10,6908714548209239042,sarahsitumorang,"amen pastor, I always stand and pray for israel",2
5,7287990841069849902,7288121037941719813,2023-10-10,7144528293759779842,Ael,world peace no to war everyone deserve to live🙏❤used platform to promote peace not dividing every country✌❤,1
6,7287990841069849902,7288439148889260842,2023-10-10,7069415235580871726,Sherrifry65,We stand united with her!,1
7,7287990841069849902,7288384039165477675,2023-10-10,7108168920244028462,theresamorris59,Amen..Praying for Israel 🙏🏻,1
8,7287990841069849902,7288011345882120966,2023-10-09,6988500866698216454,Wizzypromax,Amen 🙏 God bless us all,1
9,7287990841069849902,7288154734165246725,2023-10-10,6770132999251493890,Noli,Shalom from the Philippines,1
10,7287990841069849902,7288435661698204422,2023-10-10,7245194379177591814,tachikaorus,So sad 😞😥praying 🙏🙏🙏🙏🙏,1
11,7287990841069849902,7288422843023475474,2023-10-10,128290324149477376,Iris Mazor Eng Teacher,Hello from Istael- thank you for the kind words and prayers,0
12,7287990841069849902,7288399776025314054,2023-10-10,6899902979194078213,MA GNO ZAMBIA 🇿🇲,I stand with both(peace) 🙏🙏,0
13,7287990841069849902,7288429409924268806,2023-10-10,6915506289934287877,Monica Lutchman,Amen.. Standing with Israel God bless them 🙏🙏,0
14,7287990841069849902,7288504985968034603,2023-10-11,6872502656763479046,Patricia Runyon,praying,0
15,7287990841069849902,7288442389034812165,2023-10-10,7247127724456068101,Agness Lebba,Lord protect your people in Israel 🙏🙏🙏🙏🙏,0
16,7287990841069849902,7288441653345305350,2023-10-10,7070238278082888705,SK_,"I wanted your opinion on the matter Sir because you foretold this war last year already! God is guiding you Sir.
I stand with Israel!!",0
17,7287990841069849902,7288421236652557088,2023-10-10,7118002681759007750,user9118863255959,"Dear all mighty God bless Israel and people of Israel.
wipe there tears heal them from this trauma. amen 🙏 🙏 🙏 🙏 🙏",0
18,7287990841069849902,7288535655377453870,2023-10-11,6957469294096565253,BillieJean,"You are always so well spoken and that is because you sir, are truly blessed. I will be prayinf.😊🙏🙏🙏❤❤❤🙏🙏🙏",0
19,7287990841069849902,7288474178277606176,2023-10-10,6756995219236111366,Filip_gent,the war is there over 70 years,0
20,7287990841069849902,7288418545180312326,2023-10-10,7200463170757444614,Bakas Jollof 😝😝😝,"Amen,may God protect Israel",0
21,7287990841069849902,7288441481189294854,2023-10-10,7077887121767351298,user4218496528009,amen pastor John,0
22,7287990841069849902,7288453254990938923,2023-10-10,6843114700068340741,connie dover,Amen thank you for your message 🙏🙏🙏🙏,0
23,7287990841069849902,7288408306858033925,2023-10-10,7239010997100823558,user4652430260985,Lord have mercy on them 🙏,0
24,7287990841069849902,7288418700037915397,2023-10-10,7040790004214039557,ivy_joyce,Amen...May God bless the people of Nigeria also...,0
25,7287990841069849902,7288383790824784642,2023-10-10,7062393270206497797,Eran,thank you brother 🇺🇸🇮🇱🇺🇸🇮🇱💙💙💙,0
26,7287990841069849902,7288581835302208298,2023-10-11,6823596240866870277,Titi Duran,Amen and thank you Pastor!,0
27,7287990841069849902,7288451830567568134,2023-10-10,7112917142374351877,patriciajohn881,Amen Amen Amen Amen together we stand with our brother and sister in Jesus Christ,0
28,7287990841069849902,7288418059962188586,2023-10-10,7282155292451652650,luvserve,prayers 🙏🥰😊,0
0,7288394987845438766,7288906085397742368,2023-10-12,6774019189868463109,Mk,There hasn’t been a man before or after Malcom like Malcom.,56
1,7288394987845438766,7289225511841923872,2023-10-13,6627549876345421829,no,malcom x was a great man who was constantly held down by everyone. much love from ireland 🇮🇪,10
2,7288394987845438766,7289804345620267784,2023-10-14,6767122791768982534,Dozaaaaa,"Malcom X, even in his more extremist era, would not stand for the slaughter of innocent civilians. He advocated for fighting the system, not civilians",419
3,7288394987845438766,7289751716068066054,2023-10-14,7087938676491863045,ye70009,and now u see some ignorant black ppl supporting israel what a shame free Palestine 🇵🇸,63
